player_id,year,matches_played,runs,highest_score,bat_avg,centuries,wickets,best_bowling_innings,bowl_avg,five_wicket_hauls,catches,stumps,ave_diff,match_format,id
38613,1991,2,172.0,80*,57.33,0.0,4.0,3/63,28.25,0.0,2.0,0.0,29.08,Test,29154
38613,1992,1,5.0,5,2.5,0.0,0.0,,,0.0,0.0,0.0,,Test,29155
38613,1994,9,631.0,120*,39.43,1.0,7.0,2/46,57.85,0.0,4.0,0.0,-18.41,Test,29156
38613,1995,6,85.0,20,9.44,0.0,6.0,3/65,44.33,0.0,0.0,0.0,-34.88,Test,29157
38613,1990,6,18.0,8*,4.5,0.0,6.0,3/19,36.0,0.0,2.0,0.0,-31.49,ODI,29158
38613,1993,2,51.0,42,25.5,0.0,1.0,1/19,41.0,0.0,0.0,0.0,-15.49,ODI,29159
38613,1994,25,624.0,83,31.2,0.0,17.0,3/14,41.29,0.0,6.0,0.0,-10.09,ODI,29160
38613,1995,13,143.0,37,13.0,0.0,10.0,3/63,35.4,0.0,5.0,0.0,-22.39,ODI,29161
38613,1996,10,128.0,31*,25.6,0.0,8.0,3/20,36.12,0.0,5.0,0.0,-10.52,ODI,29162
1325911,2022,5,35.0,25,8.75,0.0,,,,,6.0,0.0,,T20I,29163
1216277,2021,20,452.0,75,26.58,0.0,,,,,5.0,0.0,,T20I,29164
1036603,2022,3,1.0,1*,,0.0,5.0,2/17,11.8,0.0,1.0,0.0,,T20I,29165
1036603,2023,10,16.0,6*,16.0,0.0,15.0,5/21,15.2,1.0,3.0,0.0,0.8,T20I,29166
652687,2022,4,423.0,94,60.42,0.0,0.0,,,0.0,5.0,0.0,,Test,29167
652687,2023,5,537.0,208*,76.71,2.0,,,,,3.0,0.0,,Test,29168
652687,2024,4,277.0,141,34.62,1.0,0.0,,,0.0,1.0,0.0,,Test,29169
652687,2021,3,64.0,56,32.0,0.0,1.0,1/14,37.0,0.0,0.0,0.0,-4.99,ODI,29170
652687,2022,2,3.0,3,3.0,0.0,,,,,2.0,0.0,,ODI,29171
652687,2023,10,250.0,68,31.25,0.0,,,,,3.0,0.0,,ODI,29172
1281566,2021,4,26.0,21,8.66,0.0,,,,,0.0,0.0,,T20I,29173
1281566,2022,5,60.0,34,12.0,0.0,,,,,7.0,0.0,,T20I,29174
1281566,2024,10,191.0,46,21.22,0.0,,,,,10.0,0.0,,T20I,29175
300624,2023,5,96.0,63,19.2,0.0,,,,,8.0,2.0,,ODI,29176
300624,2024,5,158.0,59,31.6,0.0,,,,,4.0,1.0,,ODI,29177
300624,2019,2,77.0,56,38.5,0.0,,,,,1.0,0.0,,T20I,29178
300624,2022,7,159.0,51*,26.5,0.0,,,,,3.0,3.0,,T20I,29179
300624,2023,5,9.0,9,9.0,0.0,,,,,5.0,1.0,,T20I,29180
300624,2024,3,16.0,9,5.33,0.0,,,,,2.0,0.0,,T20I,29181
446507,2023,1,8.0,8,8.0,0.0,,,,,0.0,0.0,,Test,29182
446507,2022,13,260.0,64,26.0,0.0,,,,,10.0,0.0,,ODI,29183
446507,2023,21,389.0,72*,21.61,0.0,0.0,,,0.0,7.0,0.0,,ODI,29184
446507,2021,11,244.0,62,34.85,0.0,,,,,11.0,0.0,,T20I,29185
446507,2022,31,1164.0,117,46.56,2.0,,,,,17.0,0.0,,T20I,29186
446507,2023,18,733.0,112*,48.86,2.0,,,,,12.0,0.0,,T20I,29187
446507,2024,14,403.0,75,31.0,0.0,2.0,2/5,2.5,0.0,5.0,0.0,28.5,T20I,29188
1217359,2020,5,19.0,11,9.5,0.0,7.0,2/17,19.0,0.0,2.0,0.0,-9.49,T20I,29189
1217359,2021,2,2.0,2*,,0.0,2.0,2/33,25.5,0.0,1.0,0.0,,T20I,29190
1217359,2022,6,63.0,32*,31.5,0.0,8.0,2/25,21.62,0.0,2.0,0.0,9.87,T20I,29191
1217359,2023,18,161.0,31*,16.1,0.0,25.0,4/16,19.12,0.0,3.0,0.0,-3.01,T20I,29192
1217359,2024,7,15.0,10*,5.0,0.0,1.0,1/9,120.0,0.0,3.0,0.0,-114.99,T20I,29193
524050,2021,1,,,,,3.0,2/48,32.33,0.0,0.0,0.0,,Test,29194
524050,2019,2,25.0,25,25.0,0.0,1.0,1/56,56.0,0.0,0.0,0.0,-30.99,ODI,29195
524050,2015,2,1.0,1,1.0,0.0,5.0,3/16,8.6,0.0,1.0,0.0,-7.59,T20I,29196
524050,2016,1,,,,,2.0,2/31,15.5,0.0,0.0,0.0,,T20I,29197
524050,2019,1,,,,,0.0,,,0.0,0.0,0.0,,T20I,29198
1314053,2022,12,96.0,51,13.71,0.0,12.0,3/24,22.08,0.0,3.0,0.0,-8.36,T20I,29199
1314053,2023,3,21.0,14,10.5,0.0,6.0,3/36,11.5,0.0,0.0,0.0,-0.99,T20I,29200
1314053,2024,5,104.0,59,20.8,0.0,7.0,3/35,10.42,0.0,1.0,0.0,10.37,T20I,29201
1230630,2020,4,73.0,34,18.25,0.0,0.0,,,0.0,0.0,0.0,,T20I,29202
1230630,2021,2,15.0,12,7.5,0.0,,,,,0.0,0.0,,T20I,29203
1230630,2024,2,14.0,9,7.0,0.0,,,,,1.0,0.0,,T20I,29204
51433,2012,6,1.0,1,1.0,0.0,5.0,2/27,28.4,0.0,2.0,0.0,-27.39,T20I,29205
51433,2013,4,1.0,1*,,0.0,7.0,3/17,12.42,0.0,1.0,0.0,,T20I,29206
51433,2014,12,22.0,14*,22.0,0.0,19.0,4/15,12.36,0.0,1.0,0.0,9.63,T20I,29207
51433,2016,10,4.0,2*,4.0,0.0,11.0,3/12,18.81,0.0,3.0,0.0,-14.81,T20I,29208
51433,2017,11,3.0,2,3.0,0.0,11.0,2/14,24.18,0.0,0.0,0.0,-21.18,T20I,29209
51433,2018,9,12.0,7,6.0,0.0,3.0,2/4,81.0,0.0,0.0,0.0,-74.99,T20I,29210
26806,2010,2,63.0,56,21.0,0.0,,,,,2.0,0.0,,Test,29211
26806,2008,3,39.0,27*,19.5,0.0,,,,,2.0,0.0,,ODI,29212
26806,2011,4,40.0,17,13.33,0.0,,,,,0.0,0.0,,ODI,29213
26806,2011,1,43.0,43,43.0,0.0,,,,,0.0,0.0,,T20I,29214
1418078,2024,5,9.0,8*,9.0,0.0,1.0,1/28,149.0,0.0,0.0,0.0,-139.99,T20I,29215
467814,2022,3,27.0,23,9.0,0.0,,,,,0.0,0.0,,T20I,29216
467814,2024,5,42.0,13,8.4,0.0,,,,,1.0,0.0,,T20I,29217
1323413,2024,2,3.0,3,1.5,0.0,,,,,0.0,0.0,,T20I,29218
420427,2016,3,92.0,44,30.66,0.0,0.0,,,0.0,2.0,0.0,,ODI,29219
420427,2017,9,211.0,59,23.44,0.0,2.0,2/35,23.5,0.0,2.0,0.0,-0.05,ODI,29220
420427,2018,4,12.0,9,3.0,0.0,,,,,2.0,0.0,,ODI,29221
420427,2019,5,63.0,27*,15.75,0.0,0.0,,,0.0,2.0,0.0,,ODI,29222
420427,2021,7,76.0,31,10.85,0.0,1.0,1/16,66.0,0.0,2.0,0.0,-55.14,ODI,29223
420427,2022,16,296.0,70,19.73,0.0,4.0,1/16,46.75,0.0,5.0,0.0,-27.01,ODI,29224
420427,2023,13,339.0,81*,28.25,0.0,3.0,2/38,66.33,0.0,5.0,0.0,-38.08,ODI,29225
420427,2016,3,47.0,25,15.66,0.0,0.0,,,0.0,2.0,0.0,,T20I,29226
420427,2017,3,69.0,30,34.5,0.0,0.0,,,0.0,1.0,0.0,,T20I,29227
420427,2019,17,240.0,40*,26.66,0.0,4.0,2/4,15.25,0.0,5.0,0.0,11.41,T20I,29228
420427,2021,5,89.0,38*,22.25,0.0,0.0,,,0.0,3.0,0.0,,T20I,29229
420427,2022,12,250.0,59,25.0,0.0,3.0,2/32,22.33,0.0,7.0,0.0,2.66,T20I,29230
420427,2023,4,1.0,1,0.33,0.0,1.0,1/8,26.0,0.0,1.0,0.0,-25.66,T20I,29231
420427,2024,12,262.0,65*,26.2,0.0,6.0,2/10,21.5,0.0,2.0,0.0,4.7,T20I,29232
27225,2001,1,36.0,36,36.0,0.0,0.0,,,0.0,0.0,0.0,,Test,29233
27225,2002,11,434.0,100*,28.93,1.0,7.0,2/23,46.57,0.0,4.0,0.0,-17.63,Test,29234
27225,2002,9,159.0,57*,22.71,0.0,5.0,2/39,52.6,0.0,3.0,0.0,-29.88,ODI,29235
27225,2003,4,18.0,9,4.5,0.0,1.0,1/31,60.0,0.0,1.0,0.0,-55.49,ODI,29236
27225,2004,2,3.0,3,1.5,0.0,1.0,1/42,61.0,0.0,0.0,0.0,-59.49,ODI,29237
36835,1992,1,2.0,2,2.0,0.0,1.0,1/29,37.0,0.0,0.0,0.0,-34.99,Test,29238
36835,1993,2,35.0,24,8.75,0.0,3.0,2/105,68.0,0.0,2.0,0.0,-59.24,Test,29239
36835,1994,5,142.0,31*,20.28,0.0,24.0,5/66,22.25,2.0,4.0,0.0,-1.96,Test,29240
36835,1995,3,31.0,25,7.75,0.0,5.0,2/55,60.4,0.0,2.0,0.0,-52.64,Test,29241
36835,1996,2,46.0,26,46.0,0.0,10.0,5/46,17.1,1.0,1.0,0.0,28.9,Test,29242
36835,1997,8,112.0,26,10.18,0.0,29.0,5/58,27.55,2.0,6.0,0.0,-17.36,Test,29243
36835,1998,4,15.0,8,7.5,0.0,20.0,7/65,16.1,1.0,1.0,0.0,-8.59,Test,29244
36835,1999,5,118.0,46,19.66,0.0,5.0,3/64,72.2,0.0,0.0,0.0,-52.53,Test,29245
36835,2000,2,69.0,40,23.0,0.0,1.0,1/78,142.0,0.0,0.0,0.0,-118.99,Test,29246
36835,1992,1,2.0,2*,,0.0,2.0,2/42,21.0,0.0,0.0,0.0,,ODI,29247
36835,1994,5,44.0,19*,14.66,0.0,3.0,1/35,98.0,0.0,0.0,0.0,-83.33,ODI,29248
36835,1995,3,17.0,9*,17.0,0.0,4.0,3/42,27.75,0.0,0.0,0.0,-10.74,ODI,29249
36835,1996,7,19.0,14,6.33,0.0,4.0,2/29,54.75,0.0,2.0,0.0,-48.41,ODI,29250
36835,1997,6,54.0,22,18.0,0.0,6.0,2/33,33.16,0.0,3.0,0.0,-15.16,ODI,29251
36835,1998,13,30.0,10,10.0,0.0,12.0,4/25,30.5,0.0,4.0,0.0,-20.49,ODI,29252
36835,1999,5,6.0,6,6.0,0.0,3.0,2/46,55.33,0.0,1.0,0.0,-49.33,ODI,29253
36835,2000,2,0.0,0*,,0.0,2.0,1/26,31.0,0.0,0.0,0.0,,ODI,29254
633525,2020,4,19.0,11,9.5,0.0,11.0,4/5,9.36,0.0,0.0,0.0,0.13,ODI,29255
633525,2021,5,4.0,2*,,0.0,4.0,2/31,32.25,0.0,2.0,0.0,,ODI,29256
633525,2022,2,1.0,1*,,0.0,0.0,,,0.0,1.0,0.0,,ODI,29257
633525,2019,6,1.0,1*,1.0,0.0,5.0,2/22,22.6,0.0,0.0,0.0,-21.59,T20I,29258
633525,2020,2,0.0,0*,0.0,0.0,2.0,2/37,31.5,0.0,0.0,0.0,-31.49,T20I,29259
633525,2021,1,,,,,1.0,1/35,35.0,0.0,0.0,0.0,,T20I,29260
637506,2022,2,,,,,1.0,1/26,33.0,0.0,0.0,0.0,,T20I,29261
29725,1996,5,97.0,23,10.77,0.0,10.0,4/43,33.6,0.0,2.0,0.0,-22.82,Test,29262
29725,1997,4,84.0,43,28.0,0.0,11.0,3/57,30.09,0.0,1.0,0.0,-2.09,Test,29263
29725,1999,3,52.0,25*,17.33,0.0,6.0,2/38,38.0,0.0,1.0,0.0,-20.66,Test,29264
29725,2000,3,119.0,92,59.5,0.0,14.0,5/142,41.07,1.0,3.0,0.0,18.42,Test,29265
29725,1996,14,114.0,48,16.28,0.0,15.0,2/23,36.46,0.0,9.0,0.0,-20.18,ODI,29266
29725,1997,8,13.0,8,4.33,0.0,6.0,3/40,44.16,0.0,1.0,0.0,-39.83,ODI,29267
29725,1998,12,54.0,19,9.0,0.0,15.0,3/17,27.4,0.0,2.0,0.0,-18.39,ODI,29268
29725,1999,17,206.0,61*,51.5,0.0,14.0,5/6,39.28,1.0,4.0,0.0,12.21,ODI,29269
29725,2000,17,178.0,25*,13.69,0.0,19.0,4/38,35.89,0.0,3.0,0.0,-22.2,ODI,29270
29725,2001,1,19.0,19,19.0,0.0,0.0,,,0.0,0.0,0.0,,ODI,29271
24149,2004,1,16.0,16*,,0.0,,,,,0.0,0.0,,ODI,29272
38060,1997,4,24.0,7,6.0,0.0,14.0,3/73,38.07,0.0,2.0,0.0,-32.07,Test,29273
38060,1998,2,2.0,2*,2.0,0.0,4.0,4/52,26.0,0.0,2.0,0.0,-23.99,Test,29274
38060,1999,4,13.0,6,3.25,0.0,6.0,2/20,54.66,0.0,1.0,0.0,-51.41,Test,29275
38060,2000,8,64.0,20,7.11,0.0,29.0,5/51,23.86,1.0,1.0,0.0,-16.75,Test,29276
38060,2001,1,,,,,0.0,,,0.0,0.0,0.0,,Test,29277
38060,1997,8,8.0,8,4.0,0.0,10.0,3/44,27.8,0.0,2.0,0.0,-23.79,ODI,29278
38060,1998,15,13.0,6*,6.5,0.0,19.0,5/39,27.15,1.0,5.0,0.0,-20.65,ODI,29279
38060,1999,2,1.0,1,1.0,0.0,1.0,1/42,103.0,0.0,0.0,0.0,-101.99,ODI,29280
38060,2000,13,2.0,1*,1.0,0.0,16.0,5/46,31.18,1.0,4.0,0.0,-30.18,ODI,29281
1274032,2022,8,29.0,11*,14.5,0.0,8.0,3/26,23.5,0.0,1.0,0.0,-8.99,T20I,29282
1274032,2023,13,47.0,25,9.4,0.0,13.0,3/16,24.38,0.0,1.0,0.0,-14.98,T20I,29283
1274032,2024,8,1.0,1,1.0,0.0,14.0,5/16,14.85,1.0,5.0,0.0,-13.85,T20I,29284
469224,2022,4,24.0,19,6.0,0.0,,,,,2.0,1.0,,T20I,29285
1230622,2020,4,41.0,21,10.25,0.0,,,,,5.0,0.0,,T20I,29286
7656,1984,3,41.0,12,8.2,0.0,,,,,1.0,0.0,,Test,29287
7656,1983,6,164.0,117,32.8,1.0,,,,,3.0,0.0,,ODI,29288
7656,1984,16,484.0,106,40.33,1.0,0.0,,,0.0,3.0,0.0,,ODI,29289
7656,1985,6,213.0,73*,42.6,0.0,,,,,2.0,0.0,,ODI,29290
38407,2002,3,206.0,107,51.5,1.0,5.0,3/28,28.4,0.0,5.0,0.0,23.1,Test,29291
38407,2003,6,354.0,119,32.18,1.0,2.0,1/40,104.5,0.0,1.0,0.0,-72.31,Test,29292
38407,2004,10,673.0,170,42.06,2.0,9.0,3/88,53.55,0.0,10.0,0.0,-11.49,Test,29293
38407,2005,2,52.0,45,26.0,0.0,0.0,,,0.0,1.0,0.0,,Test,29294
38407,2006,6,242.0,103*,34.57,1.0,4.0,2/23,24.75,0.0,6.0,0.0,9.82,Test,29295
38407,2007,2,59.0,29,14.75,0.0,0.0,,,0.0,0.0,0.0,,Test,29296
38407,1999,5,74.0,43,14.8,0.0,5.0,3/63,44.0,0.0,0.0,0.0,-29.19,ODI,29297
38407,2000,22,123.0,28*,12.3,0.0,17.0,4/57,48.05,0.0,8.0,0.0,-35.75,ODI,29298
38407,2001,3,65.0,48,21.66,0.0,5.0,3/36,28.2,0.0,0.0,0.0,-6.53,ODI,29299
38407,2002,17,358.0,85,25.57,0.0,18.0,6/25,25.55,1.0,2.0,0.0,0.01,ODI,29300
38407,2003,23,646.0,141,35.88,1.0,23.0,3/38,25.43,0.0,16.0,0.0,10.45,ODI,29301
38407,2004,25,622.0,101*,32.73,1.0,23.0,3/16,24.21,0.0,12.0,0.0,8.51,ODI,29302
38407,2005,14,432.0,101,39.27,1.0,12.0,4/40,31.66,0.0,2.0,0.0,7.6,ODI,29303
38407,2006,9,272.0,90,30.22,0.0,3.0,1/21,68.33,0.0,5.0,0.0,-38.11,ODI,29304
38407,2007,24,848.0,111*,56.53,1.0,11.0,4/43,52.45,0.0,10.0,0.0,4.07,ODI,29305
38407,2008,14,275.0,87*,27.5,0.0,5.0,2/22,53.2,0.0,5.0,0.0,-25.69,ODI,29306
38407,2009,4,28.0,14,9.33,0.0,3.0,3/23,7.66,0.0,3.0,0.0,1.66,ODI,29307
38407,2010,14,474.0,89,39.5,0.0,3.0,2/36,115.0,0.0,4.0,0.0,-75.49,ODI,29308
38407,2011,14,266.0,58*,29.55,0.0,9.0,3/40,29.22,0.0,6.0,0.0,0.33,ODI,29309
38407,2005,2,90.0,66,45.0,0.0,,,,,0.0,0.0,,T20I,29310
38407,2006,1,19.0,19,19.0,0.0,2.0,2/33,16.5,0.0,0.0,0.0,2.5,T20I,29311
38407,2007,8,118.0,42,16.85,0.0,3.0,1/4,30.66,0.0,1.0,0.0,-13.8,T20I,29312
38407,2008,4,45.0,21,11.25,0.0,0.0,,,0.0,2.0,0.0,,T20I,29313
38407,2009,7,128.0,43,25.6,0.0,3.0,1/10,33.0,0.0,3.0,0.0,-7.39,T20I,29314
38407,2010,9,178.0,45,22.25,0.0,10.0,3/5,8.0,0.0,2.0,0.0,14.25,T20I,29315
1438800,2024,10,155.0,59,17.22,0.0,14.0,4/22,14.14,0.0,0.0,0.0,3.07,T20I,29316
1428735,2024,5,59.0,20,11.8,0.0,,,,,0.0,0.0,,T20I,29317
1204006,2019,2,3.0,3,1.5,0.0,,,,,0.0,0.0,,T20I,29318
44656,2016,7,575.0,117,47.91,3.0,0.0,,,0.0,2.0,0.0,,Test,29319
44656,2017,4,57.0,30,8.14,0.0,,,,,4.0,0.0,,Test,29320
28779,1996,6,504.0,136,50.4,2.0,7.0,3/71,22.14,0.0,0.0,0.0,28.25,Test,29321
28779,1997,11,848.0,173,56.53,3.0,6.0,2/36,39.5,0.0,3.0,0.0,17.03,Test,29322
28779,1998,5,267.0,65,33.37,0.0,4.0,3/28,22.75,0.0,2.0,0.0,10.62,Test,29323
28779,1999,10,813.0,125,50.81,2.0,2.0,1/15,72.5,0.0,13.0,0.0,-21.68,Test,29324
28779,2000,6,279.0,84,31.0,0.0,1.0,1/46,93.0,0.0,13.0,0.0,-61.99,Test,29325
28779,2001,13,444.0,98*,22.2,0.0,3.0,2/69,97.0,0.0,5.0,0.0,-74.79,Test,29326
28779,2002,16,945.0,136,41.08,2.0,0.0,,,0.0,15.0,0.0,,Test,29327
28779,2003,4,393.0,144,65.5,2.0,0.0,,,0.0,0.0,0.0,,Test,29328
28779,2004,8,408.0,88,45.33,0.0,2.0,1/14,52.0,0.0,2.0,0.0,-6.66,Test,29329
28779,2005,7,249.0,101,24.9,1.0,0.0,,,0.0,5.0,0.0,,Test,29330
28779,2006,4,173.0,51*,34.6,0.0,1.0,1/68,113.0,0.0,3.0,0.0,-78.39,Test,29331
28779,2007,10,1106.0,239,61.44,3.0,6.0,2/20,26.16,0.0,4.0,0.0,35.27,Test,29332
28779,2008,13,783.0,102,35.59,1.0,0.0,,,0.0,6.0,0.0,,Test,29333
28779,1992,1,3.0,3,3.0,0.0,,,,,0.0,0.0,,ODI,29334
28779,1996,10,269.0,59,33.62,0.0,0.0,,,0.0,2.0,0.0,,ODI,29335
28779,1997,38,1338.0,113,41.81,1.0,19.0,5/16,29.15,1.0,11.0,0.0,12.65,ODI,29336
28779,1998,36,1328.0,124,41.5,4.0,6.0,3/33,58.16,0.0,10.0,0.0,-16.66,ODI,29337
28779,1999,41,1767.0,183,46.5,4.0,19.0,4/21,34.31,0.0,12.0,0.0,12.18,ODI,29338
28779,2000,32,1579.0,144,56.39,7.0,13.0,5/34,26.92,1.0,14.0,0.0,29.46,ODI,29339
28779,2001,23,813.0,127,36.95,2.0,10.0,3/32,29.8,0.0,15.0,0.0,7.15,ODI,29340
28779,2002,32,1114.0,117*,38.41,1.0,13.0,2/17,43.92,0.0,15.0,0.0,-5.5,ODI,29341
28779,2003,22,756.0,112*,42.0,3.0,7.0,3/22,29.71,0.0,2.0,0.0,12.28,ODI,29342
28779,2004,31,947.0,90,32.65,0.0,6.0,3/41,61.16,0.0,12.0,0.0,-28.51,ODI,29343
28779,2005,13,209.0,51,17.41,0.0,0.0,,,0.0,3.0,0.0,,ODI,29344
28779,2007,32,1240.0,98,44.28,0.0,7.0,2/24,54.14,0.0,4.0,0.0,-9.85,ODI,29345
303508,2019,3,23.0,16*,23.0,0.0,6.0,2/30,20.0,0.0,1.0,0.0,3.0,ODI,29346
303508,2021,1,,,,,1.0,1/25,25.0,0.0,0.0,0.0,,ODI,29347
303508,2019,14,87.0,24,8.7,0.0,8.0,2/15,40.37,0.0,3.0,0.0,-31.67,T20I,29348
303508,2020,1,5.0,5,5.0,0.0,,,,,0.0,0.0,,T20I,29349
303508,2021,10,112.0,24,14.0,0.0,8.0,3/20,17.5,0.0,3.0,0.0,-3.49,T20I,29350
303508,2022,5,71.0,30,17.75,0.0,,,,,3.0,0.0,,T20I,29351
6441,1998,7,127.0,43,18.14,0.0,35.0,5/66,26.2,1.0,4.0,0.0,-8.05,Test,29352
6441,1999,5,37.0,17,3.7,0.0,24.0,7/50,19.12,2.0,4.0,0.0,-15.42,Test,29353
6441,2000,3,43.0,19,21.5,0.0,9.0,2/37,34.33,0.0,2.0,0.0,-12.83,Test,29354
6441,2001,1,1.0,1,1.0,0.0,7.0,7/104,27.42,1.0,1.0,0.0,-26.42,Test,29355
6441,2002,2,20.0,20,20.0,0.0,14.0,5/152,31.0,1.0,1.0,0.0,-10.99,Test,29356
6441,2003,11,10.0,4*,1.11,0.0,57.0,5/56,29.59,4.0,4.0,0.0,-28.48,Test,29357
6441,2004,3,25.0,17*,25.0,0.0,6.0,4/74,73.83,0.0,0.0,0.0,-48.83,Test,29358
6441,2005,5,55.0,22,27.5,0.0,26.0,5/43,19.61,2.0,0.0,0.0,7.88,Test,29359
6441,2006,3,29.0,29,29.0,0.0,20.0,8/108,21.8,1.0,0.0,0.0,7.2,Test,29360
6441,2007,2,,,,,5.0,2/81,65.2,0.0,0.0,0.0,,Test,29361
6441,2008,2,2.0,2,1.0,0.0,5.0,2/43,65.0,0.0,0.0,0.0,-63.99,Test,29362
6441,2000,3,1.0,1,1.0,0.0,6.0,4/19,17.5,0.0,2.0,0.0,-16.49,ODI,29363
13476,1948,1,144.0,140,72.0,1.0,,,,,0.0,0.0,,Test,29364
13476,1949,2,13.0,8,4.33,0.0,,,,,5.0,0.0,,Test,29365
37106,1951,2,31.0,22*,15.5,0.0,,,,,5.0,0.0,,Test,29366
37106,1952,3,73.0,54,36.5,0.0,,,,,4.0,2.0,,Test,29367
37106,1956,3,98.0,41,16.33,0.0,,,,,4.0,1.0,,Test,29368
51469,1994,5,303.0,77,50.5,0.0,2.0,1/63,136.0,0.0,4.0,0.0,-85.49,Test,29369
51469,1995,4,233.0,80,77.66,0.0,0.0,,,0.0,0.0,0.0,,Test,29370
51469,1996,5,444.0,82,49.33,0.0,0.0,,,0.0,3.0,0.0,,Test,29371
51469,1997,10,627.0,137*,41.8,1.0,3.0,1/2,64.0,0.0,2.0,0.0,-22.19,Test,29372
51469,1998,9,446.0,118,31.85,1.0,0.0,,,0.0,5.0,0.0,,Test,29373
51469,1999,4,181.0,70,22.62,0.0,1.0,1/15,110.0,0.0,1.0,0.0,-87.37,Test,29374
51469,2000,8,448.0,89,40.72,0.0,0.0,,,0.0,3.0,0.0,,Test,29375
51469,2001,4,151.0,74,25.16,0.0,,,,,3.0,0.0,,Test,29376
51469,2002,14,1065.0,140,66.56,4.0,2.0,1/9,10.5,0.0,5.0,0.0,56.06,Test,29377
51469,2003,7,579.0,109,41.35,3.0,0.0,,,0.0,3.0,0.0,,Test,29378
1194744,2024,1,12.0,12,12.0,0.0,,,,,0.0,0.0,,ODI,29379
51469,2004,10,715.0,128*,47.66,2.0,0.0,,,0.0,2.0,0.0,,Test,29380
51469,2005,11,964.0,203*,56.7,3.0,0.0,,,0.0,7.0,0.0,,Test,29381
51469,2006,10,580.0,97*,34.11,0.0,0.0,,,0.0,6.0,0.0,,Test,29382
51469,2007,4,558.0,136*,111.6,3.0,0.0,,,0.0,0.0,0.0,,Test,29383
51469,2008,9,909.0,126*,101.0,3.0,,,,,5.0,0.0,,Test,29384
51469,2009,9,466.0,147*,35.84,1.0,,,,,1.0,0.0,,Test,29385
51469,2010,6,394.0,166,56.28,1.0,,,,,2.0,0.0,,Test,29386
51469,2011,8,646.0,118,53.83,2.0,1.0,1/38,38.0,0.0,4.0,0.0,15.83,Test,29387
51469,2012,9,987.0,203*,98.7,3.0,,,,,6.0,0.0,,Test,29388
51469,2013,7,523.0,122*,58.11,2.0,,,,,2.0,0.0,,Test,29389
51469,2014,7,497.0,101*,71.0,1.0,,,,,1.0,0.0,,Test,29390
51469,2015,4,151.0,50,18.87,0.0,,,,,1.0,0.0,,Test,29391
51469,1994,6,49.0,22,12.25,0.0,0.0,,,0.0,1.0,0.0,,ODI,29392
51469,1995,8,260.0,73,37.14,0.0,1.0,1/18,139.0,0.0,3.0,0.0,-101.85,ODI,29393
51469,1996,18,515.0,80,28.61,0.0,2.0,1/35,42.0,0.0,4.0,0.0,-13.38,ODI,29394
51469,1997,17,599.0,109*,42.78,1.0,8.0,3/18,18.37,0.0,7.0,0.0,24.41,ODI,29395
51469,1998,5,158.0,74,39.5,0.0,1.0,1/23,32.0,0.0,1.0,0.0,7.5,ODI,29396
51469,1999,33,960.0,150,38.4,1.0,2.0,1/23,65.5,0.0,9.0,0.0,-27.09,ODI,29397
51469,2000,5,104.0,30,20.8,0.0,,,,,1.0,0.0,,ODI,29398
51469,2001,14,448.0,87*,44.8,0.0,,,,,1.0,0.0,,ODI,29399
51469,2002,20,624.0,108*,41.6,1.0,,,,,9.0,0.0,,ODI,29400
51469,2003,11,246.0,66,30.75,0.0,0.0,,,0.0,4.0,0.0,,ODI,29401
51469,2004,24,668.0,92,33.4,0.0,0.0,,,0.0,11.0,0.0,,ODI,29402
51469,2005,17,650.0,85*,43.33,0.0,0.0,,,0.0,3.0,0.0,,ODI,29403
51469,2006,27,948.0,101,41.21,1.0,,,,,5.0,0.0,,ODI,29404
51469,2007,20,912.0,149*,76.0,4.0,,,,,2.0,0.0,,ODI,29405
51469,2008,13,578.0,107*,64.22,1.0,0.0,,,0.0,7.0,0.0,,ODI,29406
51469,2009,14,531.0,112*,59.0,1.0,,,,,1.0,0.0,,ODI,29407
51469,2010,9,398.0,101,44.22,1.0,,,,,4.0,0.0,,ODI,29408
51469,2011,7,130.0,44*,32.5,0.0,,,,,0.0,0.0,,ODI,29409
51469,2006,1,26.0,26,26.0,0.0,,,,,1.0,0.0,,T20I,29410
51469,2007,4,97.0,41,32.33,0.0,,,,,2.0,0.0,,T20I,29411
51469,2008,3,21.0,10,7.0,0.0,,,,,2.0,0.0,,T20I,29412
1194744,2023,1,9.0,9,9.0,0.0,,,,,0.0,0.0,,T20I,29413
51469,2009,7,63.0,18*,15.75,0.0,,,,,1.0,0.0,,T20I,29414
51469,2010,7,136.0,29,22.66,0.0,,,,,1.0,0.0,,T20I,29415
1098903,2019,12,348.0,66,31.63,0.0,,,,,11.0,0.0,,T20I,29416
1098903,2020,3,88.0,47,29.33,0.0,,,,,4.0,0.0,,T20I,29417
1098903,2022,18,320.0,100,17.77,1.0,,,,,13.0,0.0,,T20I,29418
1098903,2023,3,51.0,41,17.0,0.0,,,,,3.0,0.0,,T20I,29419
1098903,2024,11,249.0,82,41.5,0.0,,,,,3.0,0.0,,T20I,29420
51492,2008,4,127.0,46,18.14,0.0,,,,,4.0,0.0,,Test,29421
51492,2006,3,63.0,54*,31.5,0.0,0.0,,,0.0,1.0,0.0,,ODI,29422
51492,2008,12,283.0,52,25.72,0.0,1.0,1/1,42.0,0.0,3.0,0.0,-16.27,ODI,29423
51492,2009,3,24.0,17*,12.0,0.0,,,,,2.0,0.0,,ODI,29424
